"Temperature (degC), TC1","Temperature (degC), TC2","Temperature (degC), TC3","Temperature (degC), TC4","Temperature (degC), TC5","Temperature (degC), TC6","Temperature (degC), TC7","Temperature (degC), TC8","Temperature (degC), TC9","Temperature (degC), TC10",V_coil_rms (V)
368.9297421,208.7434112,289.274,200.3296155,174.0814085,312.6731826,357.7973106,185.6339166,258.874112,193.2322825,78.63194272
388.4364638,214.7122414,301.8933901,206.1517625,176.1549768,327.6589731,372.6656513,188.4378737,267.3684555,196.9133559,78.466182
384.4418797,214.3793856,299.2616703,208.8853222,176.6469582,334.5744345,370.5919217,188.1235346,266.0071956,197.4698454,78.44802687
375.3199262,211.9086041,293.9144749,207.2206689,176.2684294,332.1436081,367.6953516,187.4250728,263.9087273,196.7570245,78.49700447
397.4545041,214.8115948,304.4355343,199.9727422,173.2208331,303.6510993,355.6477359,185.9985279,260.1712495,192.1059357,78.59228614
401.8062544,217.3914026,308.7850758,205.2685086,175.4533613,320.8587848,370.0347867,188.3500112,267.224598,195.8932831,78.4622802
390.3625981,213.9369213,301.6512518,202.0157917,174.4548204,313.4031065,363.6123129,187.0570855,263.3245277,194.1608806,78.54902257
398.2946528,218.1147507,308.153958,210.6653785,177.4594939,338.3989981,379.2440964,189.7992749,271.227918,199.0778486,78.36606674
373.531393,210.1861012,291.0288429,202.5678221,173.9999628,314.7857456,352.7853571,185.0477156,256.8439704,192.9188051,78.61346035
408.2391061,219.1801639,313.1313698,206.2917545,176.01102,323.8302677,375.6047595,189.3671695,270.3904692,196.9586663,78.41676324
384.1710191,214.201527,300.3283083,207.7732765,177.2171005,335.8639857,379.5116146,189.3891185,270.209839,198.6779321,78.43120609
394.8635976,216.3305329,306.6526013,206.4534631,176.9437301,330.589434,382.5041764,190.0725172,272.5559319,198.5020027,78.41684812
376.2065225,210.3365689,292.9897216,200.5138721,173.8154597,310.4867699,356.2242066,185.5787626,258.7275644,192.8353911,78.62169558
411.3425007,221.5485207,318.3915835,211.3991682,179.3310155,346.0628226,402.2036873,193.5379747,283.1848389,202.8427458,78.25116045
391.1194946,215.4508078,304.5310915,206.1534099,176.857616,330.4151521,381.2810641,189.789368,271.6818524,198.2994633,78.43131167
394.9112959,216.2784203,306.4323691,206.1906482,176.6368822,328.801446,379.7527781,189.6557874,271.2811296,197.9469028,78.42859522
391.2752067,215.7533132,302.8830938,208.2454139,176.2917554,330.6940368,369.8820587,188.1630538,266.2181711,196.9835021,78.44475356
378.9546064,211.6783074,295.4148953,203.0205599,174.9482528,319.0361522,363.7063925,186.8150703,262.3962423,194.7639075,78.55643548
399.946583,218.0910034,308.5937594,209.1837646,176.8043953,332.8821887,375.6851099,189.2789625,269.6943857,198.0147053,78.39362215
408.51687,220.0500177,315.66102,208.2855955,177.7978325,334.8959693,391.6790168,191.8280327,278.0727132,200.2000081,78.33306232
377.5176757,212.7340241,296.7561717,207.876778,177.5585103,338.9122558,380.9128232,189.4365813,270.2694062,199.1660462,78.43910201
391.2119449,214.630085,303.1611909,203.4310029,175.341849,319.3912103,370.5791857,188.141022,266.680222,195.7044164,78.50341239
390.9781755,214.669034,302.9147859,203.797752,175.2724717,319.668786,368.9553261,187.8952937,265.8873265,195.5336282,78.50418751
381.7011639,214.0550599,298.5775902,209.7430286,177.4707318,340.3520055,376.8481244,189.0070502,268.7199279,198.8774596,78.42043976
388.706903,214.3718446,301.26091,204.8605937,175.3389731,321.9028308,366.563097,187.50547,264.5245456,195.5012825,78.50365655
385.6195284,213.6390931,298.9173307,205.130914,175.1842386,322.0578098,363.1883284,186.9443359,262.6422712,195.1088899,78.51906167
401.715786,218.5826594,310.7935252,209.1289408,177.5596807,336.1572032,384.8641051,190.6643197,274.2003439,199.5029939,78.3590364
387.1011113,214.8654303,300.3536593,208.5921115,176.2803888,331.8850616,367.9498657,187.7862621,264.9779267,196.8576782,78.45623758
400.7061179,216.6903121,308.2831253,203.3469702,175.0178537,316.2685503,369.4593259,188.2012343,266.9358995,195.2551262,78.4905546
397.0079659,216.6490519,306.0006454,206.5640312,175.6783698,324.5355887,368.4991905,188.0323737,266.0871636,196.1091428,78.46004574
379.2662533,211.9178936,295.3903723,203.8101981,174.9291074,320.0505228,361.8383183,186.5555308,261.5343653,194.6564745,78.55260495
419.8062898,223.7744317,320.7003934,213.7728054,178.1123516,342.2232389,385.1596918,191.2693643,275.7314649,200.4091251,78.26556676
422.3345629,224.8910441,324.949399,214.4723302,179.9483343,351.2968347,404.6493119,194.2924527,285.2493518,203.874234,78.18042552
374.8785794,210.5802857,293.7141382,201.9592319,175.0659581,318.7621074,366.8403599,187.1383639,263.5876769,195.0613808,78.56884415
390.468767,214.6744153,302.580557,204.3822504,175.4766236,321.5519409,369.6162556,187.9952683,266.1238893,195.8416061,78.49583993
380.3716593,211.9743587,295.6590288,203.2522717,174.6289419,317.619064,359.9304048,186.2919284,260.7219261,194.1550626,78.56457061
387.0541596,213.3785961,298.8085356,203.1774517,174.1287792,314.0303705,356.1076619,185.8720971,259.4671036,193.3240959,78.56767784
383.6147236,212.8088792,297.4565544,203.7106156,174.6612211,317.8910997,360.0835914,186.3990537,261.0528767,194.2277295,78.55223146
399.4106408,217.1843386,308.2570773,206.2175151,176.2409849,326.1887791,376.1961383,189.2448343,269.9278425,197.25891,78.43221539
429.4815097,225.7838177,327.3319192,212.3732808,178.353868,339.7988609,393.4117436,192.7152513,280.4851054,201.1774269,78.23364996
373.7981127,211.2193053,291.6067082,206.5759275,175.200837,326.1957376,357.0330259,185.8107672,258.7946572,194.7792382,78.54801183
395.3578945,215.8148802,303.3863744,205.4916541,174.4959193,317.6140005,357.010598,186.2605221,260.4789414,193.9238424,78.52016152
363.2623175,206.2269869,282.6107546,200.3967976,171.2549189,308.3085456,337.1281683,181.1389329,247.8683473,188.9618754,77.50812507
379.2909271,211.3692916,295.6979819,205.0248523,174.7198611,329.2831229,369.8540864,186.3959183,264.3948381,195.396884,77.29794815
382.6296485,210.6806462,294.2310381,200.5947379,171.6409725,307.3310274,345.6367776,182.8315268,253.3255567,190.0139861,77.43649889
384.0741557,212.2079249,298.4147687,203.8223662,174.2777717,324.5617413,369.1586379,186.3692233,264.5082124,194.7773892,77.30533873
364.1156939,205.959842,284.7844421,197.6168123,171.70666,306.4895134,348.9781413,182.8109067,253.5150906,190.1434246,77.4959681
397.8068955,216.3043201,306.0560672,208.1771187,175.0360329,331.8793891,371.1002037,187.1172029,266.4724098,196.0076721,77.21798394
390.4629743,213.4103696,302.5588614,202.612547,174.1961009,321.2800598,372.9776146,187.0617964,266.9000114,194.8819904,77.29578316
404.1350887,218.4586896,310.3976816,210.819197,175.9897399,339.0644472,377.5399747,188.3008795,269.9865341,197.6768836,77.14902769
364.5169819,207.3554321,286.2001648,202.6663793,173.6561553,323.4383329,359.2161014,184.4268996,258.2133442,193.3315708,77.39485785
397.5876033,215.8163991,306.330302,206.1447994,174.8264587,328.1524376,373.3811598,187.383692,267.5819709,195.8199563,77.2352438
394.8229548,215.7248605,305.4766713,208.1608733,175.8413067,336.3251723,379.3541117,188.2600248,270.112932,197.4951538,77.19362991
386.4373456,212.2999742,297.9886569,202.9659664,173.0447402,316.9384644,357.4481451,184.6971802,259.1681881,192.540093,77.35475979
380.3049979,210.8466365,293.9530604,202.8915099,172.7010499,316.1639882,352.1924712,183.7770525,256.2247033,191.7770987,77.38723943
382.2082438,210.8425251,295.9857519,200.6303381,172.741116,312.8786221,358.4844404,184.6868851,259.3921793,192.1333747,77.3882478
398.8264155,214.8620266,305.3949119,201.9751496,172.9372317,313.1023085,361.5143232,185.5595389,262.1220556,192.6476896,77.33019487
372.9779081,209.3098363,291.8568332,202.3260603,173.9317556,322.8028938,365.9102933,185.5703383,262.0854897,194.0819521,77.35873424
385.5033077,211.6660646,298.3322859,200.7831496,173.0047735,313.8646084,362.1756211,185.3054436,261.4196658,192.6950063,77.36736499
375.7824946,209.8082917,293.5038237,201.7447948,173.8269165,320.8265014,366.7132447,185.7612512,262.7034465,193.9927186,77.35773265
402.6129729,217.215768,308.9896354,207.4293722,175.0071705,329.8737694,373.6101232,187.5831673,268.0428555,196.1176472,77.20894435
378.2476744,209.983859,292.0673013,201.649427,172.0827243,311.6739793,347.3028928,182.996557,253.7628598,190.6834814,77.42542659
372.5364907,208.8845494,290.1723278,201.562493,172.7935466,316.1101524,354.3987767,183.8752877,256.6615376,191.9505024,77.40912055
375.7020796,210.1721433,291.3001964,204.4751377,173.0338811,320.7436507,351.3097059,183.596742,255.4423022,192.1746244,77.38040271
366.885876,206.8687468,287.018118,198.3783276,172.1904286,309.4258717,353.5383773,183.5538953,255.8819575,191.0390069,77.46394238
356.1886584,203.7572019,279.1466211,196.4043624,170.8387433,301.9576781,339.731217,181.2486869,248.5589593,188.4642006,77.56059141
370.668785,207.319584,287.2918648,197.7959788,170.9439067,302.0085943,341.2644556,181.8263298,250.4224573,188.7570856,77.51008007
386.9493091,211.234559,296.3138728,199.1054763,171.0756346,301.8614013,343.3528082,182.5573822,252.6099129,189.130398,77.45641145
367.8009162,207.6329054,288.3209741,200.4540212,173.2072323,317.3749666,360.53106,184.6291544,259.1653957,192.7915313,77.4117797
371.4463607,210.1762793,290.8744985,207.7671201,175.1274442,336.7733562,365.8734865,185.7194697,261.8809567,195.7126604,77.29413819
385.8896259,212.5336366,299.7314764,203.3703572,174.3261487,323.8361875,371.3820386,186.7255869,265.7277952,194.9613784,77.30029586
356.2411775,204.5455114,280.72868,198.8294834,172.3277845,312.7514076,351.0218789,182.9342565,253.7823857,191.0468562,77.48842967
373.8873612,208.6740388,290.6227907,199.7556197,172.304013,310.8629264,353.2500848,183.7141327,256.2618144,191.2371249,77.43472113
372.1517308,208.1701906,290.2229832,198.9330025,172.4312263,310.5731207,356.4406827,184.1113869,257.6621589,191.5491532,77.4373937
393.2380916,214.1781298,305.5440117,202.6628628,175.0687194,324.8341624,384.0214311,188.7624325,272.3725512,196.6364997,77.25482659
378.7166787,209.8793848,294.974791,199.3449535,173.0325711,312.8762033,364.3042105,185.4378888,261.9192017,192.792115,77.39194175
396.7034879,216.2265374,307.7457238,207.7826099,176.4376202,338.4011584,387.7442046,189.5161574,274.2503726,198.7275218,77.16496836
382.4611649,211.9318723,298.3635518,203.7883776,174.8705631,327.6076897,375.610889,187.2757983,267.4148238,195.8909848,77.28722146
361.13546,205.4181604,282.2269421,198.5907422,171.4125229,307.0438784,342.4818452,181.8074113,250.2129288,189.4141633,77.51307717
385.7106547,212.1912741,298.8790544,202.5284199,173.714051,319.6876547,366.1309388,185.9397366,263.2384449,193.8680434,77.32996436
395.3368448,214.955938,304.6618078,204.8220709,174.2892779,324.0945215,369.8062278,186.7646753,265.7244583,194.8907579,77.26910754
378.1744453,210.4350743,295.3824216,201.7828759,174.0654109,321.6090427,370.23069,186.3258119,264.5756202,194.5006978,77.34029967
393.0283385,215.3263229,304.2846622,208.2753406,175.7681641,336.471192,377.7986632,187.9902637,269.2362648,197.3086532,77.2013393
381.306151,209.9050522,294.5812693,198.1388572,171.6271236,304.0788344,351.203835,183.5424688,255.9626326,190.2278495,77.44910176
396.0801903,215.8017687,305.9648188,207.2281196,175.4065761,332.6257438,376.94467,187.9189885,269.1075209,196.780948,77.21076358
397.0505076,215.7400397,307.1495651,205.7906017,175.4338434,330.6479471,381.1959703,188.5118447,271.2527158,197.0285649,77.21312667
410.5291553,220.1650682,314.8227582,211.6810314,176.689984,342.6486507,385.0559806,189.5797039,274.0490385,199.0523643,77.0985637
400.440567,216.2862632,307.6618178,205.5261595,174.4837858,325.0846886,371.5381873,187.176092,266.9339336,195.272974,77.24405191
393.8900553,215.2152815,304.5641326,206.9231908,175.2449124,331.8780174,375.3731928,187.6105787,268.1975551,196.4683122,77.22491869
379.1514954,210.126776,295.8317915,199.7067994,173.496756,315.5375723,369.1084894,186.1563777,264.2106033,193.6716834,77.37104589
358.29637,205.057061,282.3487453,198.8747415,172.6319836,313.9303403,355.0096127,183.5656529,255.8136425,191.6753196,77.47083293
375.7956651,210.5521616,294.2394937,204.6178145,175.0217387,330.8536187,373.3136011,186.796001,265.7291466,195.9529213,77.29833668
388.2538979,212.5253181,299.7443853,201.8307105,173.1680275,315.6538009,362.0829667,185.3902345,261.5477203,192.9341796,77.34849113
366.5136425,207.4434619,286.6295456,201.4859851,172.9027311,317.609047,354.0589369,183.6969535,255.9995961,192.0621931,77.42439331
362.825489,205.33257,283.5812714,196.4291423,171.1606849,302.3299356,345.1911756,182.2069405,251.6617002,189.2018028,77.52737787
381.9885658,210.7475408,295.7372634,200.5097446,172.6553409,312.3139742,357.6710683,184.5638741,258.9896586,191.9751526,77.39309073
396.0343929,215.3387398,306.225573,205.2650516,175.140179,328.6098613,378.7014641,188.113193,269.9887365,196.4960177,77.23073412
390.2242532,213.318582,300.9210295,203.2374789,173.4851346,318.8988474,362.9757849,185.5912376,262.1072926,193.4279356,77.32392203
407.685572,218.9899743,313.0604582,209.260077,175.9760961,336.287266,381.8502844,188.9700331,272.3442973,197.8770924,77.1450901
386.7858539,212.8154063,298.99555,204.3625667,173.8034047,322.5818367,363.1098679,185.5610556,261.867923,193.8577422,77.31578785
393.3085769,214.2061569,302.3720297,204.2606499,173.5723611,320.178906,362.2001281,185.5861432,261.9516598,193.5353374,77.30864437
370.9143504,208.7293178,291.772846,201.1721269,174.3965356,323.5416713,373.5440593,186.6119681,265.5136013,195.0699988,77.35318209
389.4160495,215.0639298,303.4329457,210.1409319,177.0847889,346.2877854,387.0660385,189.3124772,273.2472035,199.539976,77.15239808
379.8012923,210.9123013,295.1847356,202.9028357,173.6595087,321.0099313,363.049136,185.3511526,261.2857537,193.612814,77.34743633
389.6712043,212.032103,298.2028802,199.68617,171.3258542,303.4875034,345.638834,182.9570544,253.894712,189.5929343,77.43554053
356.0443123,204.3151468,279.4341892,198.7507867,171.5889587,309.0578092,342.740679,181.7377938,249.9048188,189.6427182,77.52010073
374.0124382,209.6940236,292.3561653,202.9973662,174.0357858,324.0376965,365.5803238,185.5770389,261.9924498,194.2138289,77.3485654
382.8484678,210.8059832,296.0626484,200.102704,172.4906355,310.7984833,356.9120533,184.468226,258.7112609,191.7206038,77.40006138
372.9221313,209.6029033,291.7031246,203.6862937,174.1897399,326.0061485,365.3597538,185.536352,261.783924,194.4078724,77.34274333
355.5957775,203.1242125,278.8465464,194.2380106,170.3296658,296.3601548,339.0174564,181.083026,248.2521233,187.7161963,77.59243577
400.7844403,215.468247,307.2004346,202.3152146,173.3702396,315.3029166,366.3537872,186.3329557,264.5856213,193.4853976,77.30442775
363.982585,206.2938907,285.1745148,198.9021984,172.2640349,311.1556285,352.3621078,183.3137639,255.0645128,191.0739972,77.467771
380.1589294,211.4053174,296.3056773,204.2382735,174.5736074,327.3001374,370.3977992,186.469688,264.7453482,195.2255029,77.30419714
380.5933719,210.4406249,294.5115704,200.7427156,172.4514709,311.9165305,354.401782,184.0481235,257.3313112,191.5286321,77.4049092
393.453088,213.6415597,303.0319719,201.4549719,173.1647104,314.2733725,364.3627945,185.8409066,263.0796648,193.0620472,77.33536634
358.1579417,205.3764453,282.4821102,200.3049053,173.1104081,318.4916307,356.9546524,183.8713539,256.6758779,192.4272384,77.4460661
395.3368065,216.3523491,305.3020021,210.5552285,176.0153469,340.4065403,376.0530334,187.8653292,268.5840133,197.5870734,77.17523185
375.2598333,209.9770544,292.2584166,203.5371063,173.6843463,322.8240567,360.5318396,184.8997231,259.7063827,193.5056503,77.35783125
388.2774703,212.6235154,300.4208812,201.9052002,173.593559,317.7511331,366.9017212,186.1066006,263.8358479,193.7530548,77.33057807
383.3250534,211.7218161,297.3555223,202.8220582,173.6822141,320.3566651,364.4085629,185.6392215,262.2222426,193.7277416,77.33624672
383.424461,211.369503,296.5948206,201.6768678,172.8973361,314.9445125,358.1364962,184.6838379,259.2968417,192.3410422,77.37363174
372.8150409,207.8337899,288.6723827,197.9093164,171.0898188,302.5047866,343.1510994,182.1680326,251.4751674,189.0654501,77.49760214
376.6118924,209.587529,291.3069292,201.3787252,172.0806617,311.5774906,347.5581447,182.9804349,253.7738616,190.6725937,77.43032213
366.5868914,207.2758227,287.1548773,200.3528403,172.9263969,316.0310189,357.0537752,184.1036795,257.4273652,192.2286758,77.42719577
356.6496346,203.8991835,280.1969399,196.1318255,171.2257479,303.3207474,345.1193381,182.0327934,251.1302825,189.2545703,77.54400724
373.0717707,209.2662027,290.631282,202.7844375,173.2757318,320.1341509,357.0815207,184.32318,257.9299619,192.7616737,77.38391908
376.2625882,208.5571261,292.24208,196.9821325,171.7196857,303.5502076,354.020141,183.829169,256.9456519,190.4713083,77.4643969
382.6484921,212.2151859,297.7938371,205.1638006,174.7581494,329.0530359,370.9662222,186.6394993,265.2090351,195.5170883,77.28476311
384.3146596,211.8208813,297.4652755,202.6446307,173.3865108,318.5728523,361.6868783,185.2521055,261.0352902,193.2015442,77.34759378
